"institution_short","course_code_norm","year","hv","url","status","ok","bytes","sha1","course_name_no","fulltext"
"hiof","LMUSPA11421-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmuspa11421.html",200,TRUE,254,"9554d9d8286e1b8fe10f28c5f7a381a48e23d252",NA,NA
"hiof","LMUTYS10317-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmutys10317.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUTYS10417-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmutys10417.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUTYS10117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmutys10117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUSPA10117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmuspa10117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUFRA10117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmufra10117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBNAT10117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbnat10117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUPED40317-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmuped40317.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUPED10217-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmuped10217.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBMAT10119-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbmat10119.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUNAT10118-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmunat10118.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUMAT10320-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmumat10320.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBPED40317-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbped40317.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBPED10217-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbped10217.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUSAM11421-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmusam11421.html",200,TRUE,254,"d808d63f7a01cf4c63a6068c32cfff17e3ac996f",NA,NA
"hiof","LMUTYS40317-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmutys40317.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUTYS40517-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmutys40517.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUVIT40420-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmuvit40420.html",200,TRUE,254,"2136ae0ccdbc18aa81361fcd68eaf357f81efeba",NA,NA
"hiof","LMBNOR10417-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbnor10417.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBNOR40117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbnor40117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBNOR40217-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbnor40217.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBNOR40322-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbnor40322.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBNOR40517-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbnor40517.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBNOR41320-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbnor41320.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBPED10117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbped10117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBPED10317-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbped10317.html",200,TRUE,254,"1e3a45a7f47a46b00f1d46cecc28272e06d4a483",NA,NA
"hiof","LMBPED10417-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbped10417.html",200,TRUE,254,"fbe44491bba7c63420efaeabf6b2477a6c5c4594",NA,NA
"hiof","LMBPED10522-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbped10522.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBPED40117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbped40117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBPED40217-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbped40217.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBPED40517-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbped40517.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBSAM10117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbsam10117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBSAM10217-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbsam10217.html",200,TRUE,254,"2dbe49a086aed2c3617528ac32c5673fe0cd6d48",NA,NA
"hiof","LMBVIT40420-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbvit40420.html",200,TRUE,254,"329e12fca9e1def76fc89de628120238a18679e9",NA,NA
"hiof","LMBMAT40317-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbmat40317.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBMAT40517-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbmat40517.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBMAT41322-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbmat41322.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBNOR10118-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbnor10118.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBNOR10218-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbnor10218.html",200,TRUE,254,"6a4b3b2498f709fc59293c03f4ed37431de48f68",NA,NA
"hiof","LMBNOR10218F-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbnor10218f.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBNOR10317-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbnor10317.html",200,TRUE,254,"d1424def9c6ac350f2fd97d68f069918bb27d3fc",NA,NA
"hiof","LMBKHV10217-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbkhv10217.html",200,TRUE,254,"09aac82893e59e0b958a85fb9c2e7ea821adb22c",NA,NA
"hiof","LMBKRLE10117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbkrle10117.html",200,TRUE,255,"0c911f3a77a86720d17da6e14dc2d34dc4929aed",NA,NA
"hiof","LMBKRLE10221-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbkrle10221.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBKRO10121-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbkro10121.html",200,TRUE,254,"ad72f5cdf2e707df7e92070daa55e49c1bfbf24b",NA,NA
"hiof","LMUPED40517-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmuped40517.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUSAM10119-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmusam10119.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUSAM10219-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmusam10219.html",200,TRUE,254,"a5e89fdb9b6335632d6038a2e94addd933534d7e",NA,NA
"hiof","LMUSAM10321-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmusam10321.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUSAM10421-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmusam10421.html",200,TRUE,254,"ee598f69bb3e3c5250a0fca6ef9fdf3e81851beb",NA,NA
"hiof","LMUSAM11221-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmusam11221.html",200,TRUE,254,"cb153a9e74fa4af701235611c25b84eaf01d49e1",NA,NA
"hiof","LMBKRO10221-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbkro10221.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBKRO11121-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbkro11121.html",200,TRUE,254,"5ea5d51d7b7238944a82ad7f4802c9a15f835ab7",NA,NA
"hiof","LMBMAT10420-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbmat10420.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUNOR40117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmunor40117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUNOR40217-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmunor40217.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUNOR40322-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmunor40322.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUNOR40517-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmunor40517.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUNOR41320-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmunor41320.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUPED10117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmuped10117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUPED10317-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmuped10317.html",200,TRUE,254,"5925a11d836ca6159b16e7fe93ea7c2f3fa772df",NA,NA
"hiof","LMUPED10417-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmuped10417.html",200,TRUE,254,"52352e0c658142e61d1860ff395211450702ce60",NA,NA
"hiof","LMUPED10522-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmuped10522.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUPED40117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmuped40117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUPED40217-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmuped40217.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBMAT40117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbmat40117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBMAT40217-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbmat40217.html",200,TRUE,254,"a74e67535497af7ea7826168f6da3708f2c620cf",NA,NA
"hiof","LMUNAT10319-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmunat10319.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUNAT10422-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmunat10422.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUNAT11321-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmunat11321.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUNOR10117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmunor10117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUNOR10217-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmunor10217.html",200,TRUE,254,"a75c8cfca01ea9693594d3ee66a57bbc3be76ea8",NA,NA
"hiof","LMUNOR10321-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmunor10321.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUNOR10421-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmunor10421.html",200,TRUE,254,"4afe11eb257a3bb9edfb9024069c39fe4fcd5227",NA,NA
"hiof","LMUMAT40117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmumat40117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUMAT40217-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmumat40217.html",200,TRUE,254,"fb13ac437635c90c2c7e60230e6c813f5dc11909",NA,NA
"hiof","LMUMAT40317-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmumat40317.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUMAT40517-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmumat40517.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUMAT41322-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmumat41322.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUMAT10119-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmumat10119.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUMAT10219-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmumat10219.html",200,TRUE,254,"0f4e3b8bbe4b45a207739b291c8edb168b0d94cf",NA,NA
"hiof","LMBENG10122-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbeng10122.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBENG10217-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbeng10217.html",200,TRUE,399,"bf5733642f379785fd9543fa507e046873134358",NA,NA
"hiof","LMBENG10317-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbeng10317.html",200,TRUE,254,"6f21921fe82b4e42164b2544faa4a4e05e0a453f",NA,NA
"hiof","LMBENG10417-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbeng10417.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBENG11221-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbeng11221.html",200,TRUE,254,"eb84620b6b0fdd32de7860ab7bf663cd9b5c9617",NA,NA
"hiof","LMBENG11321-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbeng11321.html",200,TRUE,254,"ae07a93097b8a014b4e6f925c02ee1e65da5215d",NA,NA
"hiof","LMBENG40117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbeng40117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBENG40217-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbeng40217.html",200,TRUE,254,"9fc20cdcddecf61ba2c4ea45b0b04d05630ea649",NA,NA
"hiof","LMBENG40317-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbeng40317.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBENG40517-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbeng40517.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBKHV10117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmbkhv10117.html",200,TRUE,254,"5e69ca10fb77b857f6cae3344a306dd4dc3efa72",NA,NA
"hiof","LMUENG40517-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmueng40517.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUFRA10321-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmufra10321.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUFRA10417-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmufra10417.html",200,TRUE,254,"8eed9b150409bed72bffaab691926553dc2b3ae3",NA,NA
"hiof","LMUFRA11421-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmufra11421.html",200,TRUE,254,"5ebf9c9004b1ac737ae2fc374694f5c6c7c615c1",NA,NA
"hiof","LMUKHV10117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmukhv10117.html",200,TRUE,254,"8a6505db65bf70ae9d69c71dd1cfb3bae34e650b",NA,NA
"hiof","LMUKHV10221-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmukhv10221.html",200,TRUE,254,"403e937491e2c32a33face2a94784861caa3d3d2",NA,NA
"hiof","LMUKHV11121-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmukhv11121.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUKRLE10121-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmukrle10121.html",200,TRUE,255,"a662232e26dcad5089c5c21b00c27a588b8d4213",NA,NA
"hiof","LMUKRLE10221-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmukrle10221.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUKRLE11121-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmukrle11121.html",200,TRUE,255,"cfaff45af75300106b6be5933950339bb7d6db2a",NA,NA
"hiof","LMUKRO10121-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmukro10121.html",200,TRUE,254,"616e2a8bc0e4bd685e7dfcb5e35edde3002cc5b9",NA,NA
"hiof","LMUKRO10221-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmukro10221.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUKRO10417-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmukro10417.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUENG10122-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmueng10122.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUENG10221-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmueng10221.html",200,TRUE,399,"f7c97d45f0f7fc06a540fe72c6567c6a034382f1",NA,NA
"hiof","LMUENG10321-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmueng10321.html",200,TRUE,254,"52f9d16a9a5a3aa9b8b5c624aef620100a97cf6d",NA,NA
"hiof","LMUENG10417-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmueng10417.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUENG40117-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmueng40117.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUENG40217-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmueng40217.html",200,TRUE,254,"8f3b3ab3a1d815d4d13830ce6f3479dde63ea36a",NA,NA
"hiof","LMUENG40317-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmueng40317.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUKRLE11323-1",2026,"V","https://www.hiof.no/studier/emner/lusp/lusp/2026/var/lmukrle11323.html",200,TRUE,255,"7ba54c0f62bcd14cba9291d83a0bce5662ce561a",NA,NA
"hiof","LMUNAT10124-1",2025,"H","https://www.hiof.no/studier/emner/lusp/lusp/2025/host/lmunat10124.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUMUS10123-1",2025,"H","https://www.hiof.no/studier/emner/lusp/lusp/2025/host/lmumus10123.html",404,FALSE,NA,NA,NA,NA
"hiof","LMUMAT10324-1",2025,"H","https://www.hiof.no/studier/emner/lusp/lusp/2025/host/lmumat10324.html",200,TRUE,254,"703581d7267d5f520e53ea95956a4cada7c886f3",NA,NA
"hiof","LMUFRA10124-1",2025,"H","https://www.hiof.no/studier/emner/lusp/lusp/2025/host/lmufra10124.html",200,TRUE,254,"dcd53bf3e631c8b47d311923d1ded3c2358a797a",NA,NA
"hiof","LMBPED40324-1",2025,"H","https://www.hiof.no/studier/emner/lusp/lusp/2025/host/lmbped40324.html",200,TRUE,254,"5a900e0061c1c4b615d3a487a71cdd2950dcbe4b",NA,NA
"hiof","LMBPED10224-1",2025,"H","https://www.hiof.no/studier/emner/lusp/lusp/2025/host/lmbped10224.html",200,TRUE,254,"5b06c2106a4dc8392b30b332e1dadd368406c94c",NA,NA
"hiof","LMBNAT10124-1",2025,"H","https://www.hiof.no/studier/emner/lusp/lusp/2025/host/lmbnat10124.html",404,FALSE,NA,NA,NA,NA
"hiof","LMBMAT10123-1",2025,"H","https://www.hiof.no/studier/emner/lusp/lusp/2025/host/lmbmat10123.html",200,TRUE,254,"61f1da924c97574a92cf4ff28f61c6e7ed400f37",NA,NA
"hiof","LMUTYS10124-1",2025,"H","https://www.hiof.no/studier/emner/lusp/lusp/2025/host/lmutys10124.html",200,TRUE,399,"83d6b717b0057bdc14896f6e18aedf9e68baaec8",NA,NA
"hiof","LMUSPA10124-1",2025,"H","https://www.hiof.no/studier/emner/lusp/lusp/2025/host/lmuspa10124.html",200,TRUE,254,"f408594bafe089b72222042f4f3a5db23e4c5f37",NA,NA
"hiof","LMUPED40324-1",2025,"H","https://www.hiof.no/studier/emner/lusp/lusp/2025/host/lmuped40324.html",200,TRUE,254,"a2bc8fb4a27d2b0e44b1c9a29050e05f2eddae7d",NA,NA
"hiof","LMUPED10224-1",2025,"H","https://www.hiof.no/studier/emner/lusp/lusp/2025/host/lmuped10224.html",200,TRUE,254,"d1896cf3916c8eef6d702dd8ef8a611f1beb2e0d",NA,NA
