"institution_short","course_code_norm","year","hv","url","status","ok","bytes","sha1","course_name_no","fulltext"
"uis","LENG175-1",NA,NA,"https://www.uis.no/nb/course/LENG175",404,FALSE,NA,NA,NA,NA
"uis","LENG195-1",NA,NA,"https://www.uis.no/nb/course/LENG195",404,FALSE,NA,NA,NA,NA
"uis","LENG271-1",NA,NA,"https://www.uis.no/nb/course/LENG271",404,FALSE,NA,NA,NA,NA
"uis","LENG272-1",NA,NA,"https://www.uis.no/nb/course/LENG272",404,FALSE,NA,NA,NA,NA
"uis","LENG290-1",NA,NA,"https://www.uis.no/nb/course/LENG290",404,FALSE,NA,NA,NA,NA
"uis","LFYBAC-1",NA,NA,"https://www.uis.no/nb/course/LFYBAC",200,TRUE,48467,"f66542a45b65cc1ca8893a03a3f4751ce4e84e8c","Bacheloroppgave i fysikk - lektor (LFYBAC)","Emnekode

LFYBAC

Versjon

1

Vekting (stp)

10

Semester undervisningsstart

H<U+00F8>st

Antall semestre

2

Vurderingssemester

V<U+00E5>r

Undervisningsspr<U+00E5>k

Engelsk, Norsk

Tilbys av

Det teknisk-naturvitenskapelige fakultet,
Institutt for matematikk og fysikk

Det teknisk-naturvitenskapelige fakultet,

Institutt for matematikk og fysikk

Timeplan

Vis timeplan

Vis timeplan

Innhold

Studenten skal gjennom arbeidet med bacheloroppgaven f<U+00E5> erfaring med et forskningsprosjekt der metoder fra fysikk anvendes. Studenten arbeider med litteraturarbeid, praktisk arbeid, rapportskriving. Det konkrete innhold vil variere avhengig av den enkelte oppgave. Valg av tema for oppgaven med forbehold for relevant veilederkapasitet.

L<U+00E6>ringsutbytte

Kunnskap

Har oversikt over gjeldende internasjonal litteratur, vitenskapelig rapportering og etiske standarder for det aktuelle tema og kan forholde seg kritisk til ulike informasjonskilder
Demonstrere fordypet innsikt i og forst<U+00E5>else av et bestemt tema.

Ferdigheter

Bruke fysikk til <U+00E5> formulere og analysere en aktuell faglig problemstilling.
Utf<U+00F8>re litteraturs<U+00F8>k og forfatte en vitenskapelig rapport.
Presentere og formidle et selvstendig arbeid med bruk av fagomr<U+00E5>dets terminologi og uttrykksformer.
Kan anvende og analysere relevante metodeverkt<U+00F8>y og arbeidsm<U+00E5>ter
Kan utrede problemstillingen og analysere resultat og egen konklusjon i forhold til problemstilling

Generell kompetanse

Forst<U+00E5> og f<U+00F8>lge de etiske standarder for vitenskapelig arbeid.
Kan formidle omfattende selvstendig arbeid
Kan analysere relevante teoretiske modeller eller studier st<U+00F8>ttet av forskningsresultat
Har evne til refleksjon og kritisk vurdering av eget arbeid
Kan forsvare h<U+00F8>y etisk atferd i faglige sammenhenger

Forkunnskapskrav

Studenten m<U+00E5> ha fullf<U+00F8>rt minst 40 stp fysikk ihht gjeldende utdanningsplan.

Eksamen / vurdering

Fagperson(er)

Fagl<U+00E6>rer:
Diana Lucia Quintero Castro

Fagl<U+00E6>rer:
Alexander Karl Rothkopf

Fagl<U+00E6>rer:
Eva Rauls

Emneansvarlig:
Alex Bentley Nielsen

Fagl<U+00E6>rer:
Olena Zavorotynska

Fagl<U+00E6>rer:
Germano Nardini

Fagl<U+00E6>rer:
Eero Aleksi Kurkela

Fagl<U+00E6>rer:
Tomas Brauner

Fagl<U+00E6>rer:
Anders Tranberg

Instituttleder:
Bj<U+00F8>rn Henrik Auestad

Arbeidsformer

Selvstendig arbeid med litteratur. Individuell veiledning i det praktiske arbeidet og rapportskriving.

Emneevaluering

Fakultetet avgj<U+00F8>r om det skal gjennomf<U+00F8>res tidligdialog i alle emner eller i utvalgte grupper av emner. Form<U+00E5>let er <U+00E5> f<U+00E5> tilbakemeldinger fra studentene for forbedringer i semesteret. I tillegg skal det gjennomf<U+00F8>res en digital emneevaluering minst hvert tredje <U+00E5>r for <U+00E5> innhente studentenes erfaringer.

Litteratur

S<U+00F8>k etter pensumlitteratur i Leganto"
"uis","MGL2032-1",NA,NA,"https://www.uis.no/nb/course/MGL2032",404,FALSE,NA,NA,NA,NA
"uis","MGL2033-1",NA,NA,"https://www.uis.no/nb/course/MGL2033",200,TRUE,35607,"53cd2be6d4a99a8fd38d645aaa0ce403a0f61023",NA,NA
"uis","MGL2036-1",NA,NA,"https://www.uis.no/nb/course/MGL2036",404,FALSE,NA,NA,NA,NA
"uis","LHIS145-1",NA,NA,"https://www.uis.no/nb/course/LHIS145",404,FALSE,NA,NA,NA,NA
"uis","LHIS165-1",NA,NA,"https://www.uis.no/nb/course/LHIS165",404,FALSE,NA,NA,NA,NA
"uis","LHIS175-1",NA,NA,"https://www.uis.no/nb/course/LHIS175",404,FALSE,NA,NA,NA,NA
"uis","LHIS272-1",NA,NA,"https://www.uis.no/nb/course/LHIS272",404,FALSE,NA,NA,NA,NA
"uis","LHIS290-1",NA,NA,"https://www.uis.no/nb/course/LHIS290",404,FALSE,NA,NA,NA,NA
"uis","LKJBAC-1",NA,NA,"https://www.uis.no/nb/course/LKJBAC",200,TRUE,45822,"98d8e5644f8f9ce01b328a5dea35d3fbddcbcb91","Bacheloroppgave i kjemi - lektor (LKJBAC)","Emnekode

LKJBAC

Versjon

1

Vekting (stp)

10

Semester undervisningsstart

H<U+00F8>st

Antall semestre

2

Vurderingssemester

V<U+00E5>r

Undervisningsspr<U+00E5>k

Engelsk, Norsk

Tilbys av

Det teknisk-naturvitenskapelige fakultet,
Institutt for matematikk og fysikk

Det teknisk-naturvitenskapelige fakultet,

Institutt for matematikk og fysikk

Timeplan

Vis timeplan

Vis timeplan

Innhold

Studenten skal gjennom arbeidet med bacheloroppgaven f<U+00E5> erfaring med et forskningsprosjekt der metoder fra kjemi og/ eller kjemifundamentert fagdidaktikk anvendes. Studenten arbeider med litteraturarbeid, praktisk arbeid, rapportskriving eller undervisningsrelaterte problemstillinger. Det konkrete innhold vil variere avhengig av den enkelte oppgave.

L<U+00E6>ringsutbytte

Kunnskap

Har oversikt over gjeldende internasjonal litteratur, vitenskapelig rapportering og etiske standarder for det aktuelle tema og kan forholde seg kritisk til ulike informasjonskilder.
Demonstrere fordypet innsikt i og forst<U+00E5>else av et bestemt tema.

Ferdigheter

Bruke relevante kjemi og/eller kjemibaserte fagdidaktiske metoder til <U+00E5> formulere og analysere en aktuell faglig eller fagdidaktisk problemstilling i et omfang relevant for oppgaven.
Utf<U+00F8>re litteraturs<U+00F8>k og forfatte en vitenskapelig rapport.
Presentere og formidle et selvstendig arbeid med bruk av fagomr<U+00E5>dets terminologi og uttrykksformer.
Kan anvende og analysere relevante metodeverkt<U+00F8>y og arbeidsm<U+00E5>ter.
Kan utrede problemstillingen og analysere resultat og egen konklusjon i forhold til problemstilling.

Generell kompetanse

Forst<U+00E5> og f<U+00F8>lge de etiske standarder for vitenskapelig arbeid.
Kan formidle omfattende selvstendig arbeid.
Kan analysere relevante teoretiske modeller eller studier st<U+00F8>ttet av forskningsresultat.
Har evne til refleksjon og kritisk vurdering av eget arbeid.
Kan forsvare h<U+00F8>y etisk atferd i faglige sammenhenger.

Forkunnskapskrav

Studenten m<U+00E5> ha fullf<U+00F8>rt minst 40 stp kjemi ihht gjeldende utdanningsplan.

Eksamen / vurdering

Fagperson(er)

Fagl<U+00E6>rer:
Malcolm Andrew Kelland

Emneansvarlig:
K<U+00E5>re Bredeli J<U+00F8>rgensen

Arbeidsformer

Selvstendig arbeid med litteratur. Individuell veiledning i det praktiske arbeidet og rapportskriving.

Emneevaluering

Fakultetet avgj<U+00F8>r om det skal gjennomf<U+00F8>res tidligdialog i alle emner eller i utvalgte grupper av emner. Form<U+00E5>let er <U+00E5> f<U+00E5> tilbakemeldinger fra studentene for forbedringer i semesteret. I tillegg skal det gjennomf<U+00F8>res en digital emneevaluering minst hvert tredje <U+00E5>r for <U+00E5> innhente studentenes erfaringer.

Litteratur

S<U+00F8>k etter pensumlitteratur i Leganto"
"uis","LMABAC-1",NA,NA,"https://www.uis.no/nb/course/LMABAC",200,TRUE,49880,"7310d04a5b3f12952f304c79a04b420bc59a4350","Bacheloroppgave i matematikk - lektor (LMABAC)","Emnekode

LMABAC

Versjon

1

Vekting (stp)

10

Semester undervisningsstart

H<U+00F8>st

Antall semestre

2

Vurderingssemester

V<U+00E5>r

Undervisningsspr<U+00E5>k

Engelsk, Norsk

Tilbys av

Det teknisk-naturvitenskapelige fakultet,
Institutt for matematikk og fysikk

Det teknisk-naturvitenskapelige fakultet,

Institutt for matematikk og fysikk

Timeplan

Vis timeplan

Vis timeplan

Innhold

Studenten skal gjennom arbeidet med bacheloroppgaven f<U+00E5> erfaring med et forskningsprosjekt der metoder fra matematikk anvendes. Studenten arbeider med litteraturarbeid, praktisk arbeid, rapportskriving. Det konkrete innhold vil variere avhengig av den enkelte oppgave. Valg av tema for oppgaven med forbehold for relevant veilederkapasitet.

L<U+00E6>ringsutbytte

Kunnskap

Har oversikt over gjeldende internasjonal litteratur, vitenskapelig rapportering og etiske standarder for det aktuelle tema og kan forholde seg kritisk til ulike informasjonskilder
Demonstrere fordypet innsikt i og forst<U+00E5>else av et bestemt tema.

Ferdigheter

Bruke matematiske metoder til <U+00E5> formulere og analysere en aktuell faglig problemstilling.
Utf<U+00F8>re litteraturs<U+00F8>k og forfatte en vitenskapelig rapport.
Presentere og formidle et selvstendig arbeid med bruk av fagomr<U+00E5>dets terminologi og uttrykksformer.
Kan anvende og analysere relevante metodeverkt<U+00F8>y og arbeidsm<U+00E5>ter
Kan utrede problemstillingen og analysere resultat og egen konklusjon i forhold til problemstilling

Generell kompetanse

Forst<U+00E5> og f<U+00F8>lge de etiske standarder for vitenskapelig arbeid.
Kan formidle omfattende selvstendig arbeid
Kan analysere relevante teoretiske modeller eller studier st<U+00F8>ttet av forskningsresultat
Har evne til refleksjon og kritisk vurdering av eget arbeid
Kan forsvare h<U+00F8>y etisk atferd i faglige sammenhenger

Forkunnskapskrav

Studenten m<U+00E5> ha fullf<U+00F8>rt minst 40 stp matematikk ihht gjeldende utdanningsplan.

Eksamen / vurdering

Fagperson(er)

Fagl<U+00E6>rer:
David Ploog

Fagl<U+00E6>rer:
Eirik Eik Svanes

Fagl<U+00E6>rer:
J<U+00F6>rn Schulz

Fagl<U+00E6>rer:
David Duncan Mcnutt

Fagl<U+00E6>rer:
Tyson Ritter

Fagl<U+00E6>rer:
Tore Selland Kleppe

Fagl<U+00E6>rer:
Michal Jakub Kapustka

Fagl<U+00E6>rer:
Alex Bentley Nielsen

Fagl<U+00E6>rer:
Martin Gunnar Gulbrandsen

Emneansvarlig:
Sigbj<U+00F8>rn Hervik

Fagl<U+00E6>rer:
Alexander Ulanovskii

Fagl<U+00E6>rer:
Alexander Rashkovskii

Fagl<U+00E6>rer:
Jan Terje Kval<U+00F8>y

Fagl<U+00E6>rer:
Bj<U+00F8>rn Henrik Auestad

Arbeidsformer

Selvstendig arbeid med litteratur. Individuell veiledning i det praktiske arbeidet og rapportskriving.

Emneevaluering

Fakultetet avgj<U+00F8>r om det skal gjennomf<U+00F8>res tidligdialog i alle emner eller i utvalgte grupper av emner. Form<U+00E5>let er <U+00E5> f<U+00E5> tilbakemeldinger fra studentene for forbedringer i semesteret. I tillegg skal det gjennomf<U+00F8>res en digital emneevaluering minst hvert tredje <U+00E5>r for <U+00E5> innhente studentenes erfaringer.

Litteratur

S<U+00F8>k etter pensumlitteratur i Leganto"
"uis","MGL4036-1",NA,NA,"https://www.uis.no/nb/course/MGL4036",404,FALSE,NA,NA,NA,NA
"uis","MGL4037-1",NA,NA,"https://www.uis.no/nb/course/MGL4037",404,FALSE,NA,NA,NA,NA
"uis","MGL1032-1",NA,NA,"https://www.uis.no/nb/course/MGL1032",200,TRUE,35607,"1152eaec07d33cac1e96cfc82aa658cdd3d24f2e",NA,NA
"uis","MGL1033-1",NA,NA,"https://www.uis.no/nb/course/MGL1033",200,TRUE,35607,"fa1ffc05979f0c1f24d3a91398dabb69cee88b43",NA,NA
"uis","MGL1036-1",NA,NA,"https://www.uis.no/nb/course/MGL1036",200,TRUE,35607,"d9a524f3218007bce82bd9ca9ec40330887c0fb5",NA,NA
"uis","LREL271-1",NA,NA,"https://www.uis.no/nb/course/LREL271",404,FALSE,NA,NA,NA,NA
"uis","MGL3036-1",NA,NA,"https://www.uis.no/nb/course/MGL3036",200,TRUE,35607,"a51d59341b076d5f1d235c91665e34143add3b47",NA,NA
"uis","MGL3037-1",NA,NA,"https://www.uis.no/nb/course/MGL3037",200,TRUE,35607,"d5e6c0eff4c3a5266ac320f9fe6383fcbfa16373",NA,NA
