"institution","course_code","url","fulltekst_renset","arbeidskrav","status_code"
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
Emnet tek sikte på å gi studentane fordjuping i aktuelle historiske tema i tida etter ca. 1750.
Instituttet tilbyr normalt undervisning i eitt eller fleire tema, avhengig av ressursar, og studentane vel eitt tema (per emne). Fordjupingstema kan skifta, avhengig av undervisningskreftene som er tilgjengelege, og aktuell forsking. Instituttet gir informasjon om kva tema som blir tilbydd, i god tid før undervisningssemesteret.
Emnet kan inngå i ei spesialisering i historie.
Trykk her for meir informasjon om tema som er gjeldande dette semesteret
Studentar i spesialisering som skal ta to fordjupingsemne inneverande semester skal velje eitt emne i blokk 1 og eitt emne i blokk 2.
Sjå studieplanen til bachelorprogrammet i historie for meir informasjon.
## Læringsutbyte
Studenten skal ved avslutta emne ha følgjande læringsutbytte definert i kunnskap, ferdigheiter og generell kompetanse:
Kunnskap
Studenten
- har gode realhistoriske kunnskapar om og kjenne til sentrale teoriar og debattar innan det valde temaet.
- kjenner til sentrale metodar og metodespørsmål knytt til historisk forsking.
Ferdigheiter
Studenten
- viser evne til å drøfte historiske problemstillingar innan temaet, samt kritisk vurdere historiske framstillingar i forskingslitteraturen og i studentarbeid.
- demonstrerer ferdigheiter i å analysere historiske data formidla gjennom kjelder og litteratur, og evner å trekke eigne konklusjonar på grunnlag av dette formidla i fleire skriftlege arbeid.
Generell kompetanse
Studenten
- visar evne til å argumentere og dokumentere akademisk.
## Studiepoeng, omfang
## Studienivå (studiesyklus)
## Undervisningssemester
Haust.
Undervisninga går føre seg i andre halvdel av haustsemesteret (undervisningsblokk haust 2).
## Undervisningsstad
Undervisninga vert gjeven i form av førelesingar og/eller seminar, normalt i eit omfang av om lag 20 til 25 undervisningstimar totalt.
Om det melder seg fem eller færre studentar til eit tema på emnet, kan instituttet innføre tilpassa undervisning i det aktuelle temaet eller avlyse temaet. På tema der dette kan verte aktuelt vil studentane få informasjon om det ved semesterstart, og før fristen for semesterregistrering 1. februar/1. september.
For å kunne gå opp til eksamen, må studenten ha godkjent to obligatoriske skriftlege arbeid på inntil 1500 ord. Oppgåvene skal ha tilvisingar i teksten til kjelder og litteratur og liste til slutt over den litteraturen som er nytta.
Emneansvarleg kan opne for at studentar (individuelt eller i grupper) svarer på éi av dei obligatoriske øvingsoppgåvene i form av munnlege presentasjonar med ei lengde på 10-15 minutt. Presentasjonen må innehalde liste over kjelder og litteratur som er nytta. Ved gruppearbeid må det òg leverast ei skriftleg erklæring om korleis deltakarane har bidrege til gruppearbeidet.
Omfang, fristar og retningslinjer for den obligatoriske aktiviteten blir gjort kjent ved studiestart.
Obligatoriske arbeidskrav er gyldige i eitt semester etter det undervisningssemesteret dei vart godkjende.
7 dagars heimeeksamen, inntil 3000 ord.
Obligatoriske undervisningsaktivitetar må vere gyldige for å kunne møte til eksamen.
Undervisningsspråket kan variere mellom de ulike temaene som tilbys på emnet, og eksamensoppgaven følger undervisningsspråket i det aktuelle temaet.
Eksamenssvaret kan leverast på norsk, svensk, dansk eller engelsk.
Haust.
Det er òg vurdering tidleg i vårsemesteret for studentar med gyldig godkjenning av obligatoriske arbeidskrav
Litteraturlista vil vere klar innan 01.07. for haustsemesteret og 01.12. for vårsemesteret.
Instituttet utarbeider litteraturliste for emnet på om lag 1200 sider.",NA,NA
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
Målet er å gjere studenten i stand til å skrive ei historisk framstilling, på grunnlag av både forskingslitteratur og kjelder. Instituttet tilbyr normalt undervisning i eitt eller fleire tema, avhengig av ressursar, og studentane vel eitt tema. Temaa kan skifta, avhengig av undervisningskreftene som er tilgjengelege, og aktuell forsking.
Gjennom skriving av ei oppgåve innanfor eit avgrensa tema, lærer studenten å bruke historisk kjeldekritikk til å løyse historiske problem.
Instituttet gir informasjon om kva tema som blir tilbydd, før kvart undervisningssemester.
Trykk her for informasjon om tema som er gjeldande dette semesteret
## Læringsutbyte
Kunnskapar
- Studenten skal ha tileigna seg realkunnskap om temaet som er valt for emnet. Studenten skal kjenne til relevante kjelder til temaet og skal vise ferdigheiter i å bruke kjelder metodisk og kritisk.
Ferdigheiter
- Med utgangspunkt i valde problemstillingar skal studenten demonstrere ferdigheiter i å analysere kjelder og forskingslitteratur, trekke eigne konklusjonar og formidle dette i eit skriftleg arbeid. Desse ferdigheitene er særskild viktige i læraryrket.
Generell kompetanse
- Kjeldekritikk er noko som vert nytta overalt i samfunnet der verdien av informasjon og representativiteten i ei informasjonsmengde skal vurderast. Ei systematisk trening i dette vil såleis kunne ha stor verdi også utanfor historiefaget.
## Studiepoeng, omfang
## Studienivå (studiesyklus)
## Undervisningssemester
## Undervisningsstad
Studentane skal levere ei oppgåve på om lag 1500 ord. Oppgåva skal ha korrekte tilvisingar til kjelder og litteratur og ei liste over den litteraturen som er nytta.
Eksamensoppgåva vil bli gitt på undervisningsspråket i emnet.
Eksamenssvaret kan leverast på norsk, svensk, dansk eller engelsk.",NA,NA
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
Emnet skal gje studentane djupare innsikt i historisk metode og i historiske problemstillingar gjennom sjølvstendig arbeid med ei historisk oppgåve, bacheloroppgåva.
Instituttet tilbyr rettleiing innanfor eit rekkje tematiske felt, og både i eldre og nyare historie. Tilbodet vil variere frå år til år, avhengig av kva undervisningskrefter som er tilgjengelege. Instituttet gjev informasjon om kva tema som vert tilbodne i god tid før semesterstart.
Trykk her for informasjon om hvilke temaer som er gjeldende for dette semesteret.
## Læringsutbyte
Studenten skal ved avslutta emne ha følgjande læringsutbytte definert i kunnskap, ferdigheiter og generell kompetanse:
Kunnskap
Studenten
- har gode kunnskapar om og kjenne til historiografi og sentrale teoriar innan tematikken til bacheloroppgåva.
Ferdigheiter
Studenten
- viser sjølvstendig evne til å utvikle, avgrense og formulere fruktbare historiske problemstillingar innan temaet.
- demonstrerer ferdigheiter i å kartlegge kva forskingslitteratur og eventuelt kjelder som er relevant for problemstillinga.
- demonstrerer ferdigheiter i å analysere forskingslitteratur/kjelder, posisjonere forskingslitteraturen historiografisk og evne å trekke eigne konklusjonar på grunnlag av dette formidla i skriftleg arbeid.
Generell kompetanse
Studenten
- har grunnleggande kompetanse i å utvikle og gjennomføre eit lengre sjølvstendig skriftleg arbeid.
- har kompetanse i fagleg kommunikasjon ved å få og gi skriftlege. tilbakemeldingar til medstudentar.
- har sjølvstendig evne til å resonnere, syntetisere og dokumentere i faglege framstillingar gjennom bacheloroppgåva.
## Studiepoeng, omfang
## Studienivå (studiesyklus)
## Undervisningssemester
Vår
Det vil vere mogleg å ta emnet også om hausten, men tilbodet vil då vere avgrensa når det gjeld tilgjengelege tema.
## Undervisningsstad
Gode kunnskapar i engelsk er viktig.
Studenten bør ha hatt normal progresjon i historieemna på lektorprogrammet før han/ho tek til på HIS250L.
Emnet er ope for studentar med opptak til integrert lektorutdanning ved Det humanistiske fakultet.
Det er begrensa kapasitet på dei ulike temaa i HIS250L. Alle som skal ta HIS250L må difor søkje om plass på tema. Søknadsfristen er veke 2 for vårsemesteret og veke 33 for haustsemesteret. Hausten 2025 er søknadsfristen fredag 15. august. Du søker via Studentweb. I søknaden må du sette opp tre prioriterte ønske om tema.
Om eit tema har fleire søkjarar enn plassar, vil vi prioritere følgjande søkjargrupper:
1. Studenter som tar historie som fag 2, og oppfyller progresjonskravet i lektorprogrammet.
Dersom temaet blir fullt, vil opptak skje ved loddtrekning.
Undervisninga skjer gjennom individuell rettleiing og/eller grupperettleiing. Arbeidet krinsar kring bacheloroppgåva. Studentane har sjølve hovudansvaret for å definere dei nærare rammene for og innhaldet i oppgåva, her under å identifisere og nyttiggjere seg den relevante faglitteraturen og eventuelle kjelder. Rettleiaren er ei støtte i dette arbeidet.
Studentane skal kommentere tekstframlegg frå medstudentar. Instituttet fastset kva oppgåver som skal kommenterast, og fristane for kommentarane. Studentane får tildelt rettleiar. Rettleiinga skjer etter retningslinene til instituttet.
Emnet har fire obligatoriske undervisningsaktivitetar:",NA,NA
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
Emnet gir studentane ei innføring og orientering i eit forskingsfelt i historiefaget som kan vere relevant for ei masteroppgåve. Emnet tek sikte på å gi eit godt startgrunnlag for arbeidet med ei masteroppgåve gjennom kritisk analyse og diskusjon av sentral litteratur innafor eit forskingsfelt. Studentane skal skrive ei oppgåve. Val av tema for oppgåva skjer i samråd med rettleiar. Studentane skal òg lære seg munnleg presentasjon og diskusjon av fagstoffet. Undervisninga er organisert i masterseminar inndelt etter hovudtema og historiske periodar.
Her finn du meir informasjon om masterseminara.
## Læringsutbyte
Studenten har ved avslutta emne oppnådd følgjande læringsutbytte definert i kunnskap, ferdigheiter og generell kompetanse:
Kunnskap
Studenten
- har grunnleggjande kunnskapar innan eit tematisk avgrensa forskingsfelt og oversikt over den viktigaste litteraturen.
- kjenner til dei mest sentrale synspunkta, teoriane og metodane innan feltet.
Ferdigheiter
Studenten
- kan formulere problemstillingar og finne fram til relevant forskingslitteratur i tilknyting til desse.
- kan sjølvstendig analysere grunnlaget for dei forskjellige synspunkta, teoriane og metodane i denne forskingslitteraturen.
Generell kompetanse
Studenten
- demonstrerer evne til å analysere og dokumentere vitskapleg gjennom det skriftlege arbeidet.
- har evne til å presentere faglege problemstillingar munnleg og i diskusjonar med faglærarar og medstudentar.
## Studiepoeng, omfang
## Studienivå (studiesyklus)
## Undervisningssemester
## Undervisningsstad
Studenten skal leggja fram minst eitt utkast til oppgåve for masterseminaret og gje ein munnleg presentasjon av denne.
Studenten skal gje skriftlege eller munnlege kommentarar til andre studentar sine arbeid. Det blir lagt vekt på konstruktiv kritikk og fagleg gode og sjølvstendige kommentarar.
Studenten må få godkjent aktivitetane for å gå opp til eksamen.
Studentane skal skriva ei oppgåve på om lag 6000 ord.
Oppgåva kan leverast på norsk, svensk, dansk eller engelsk.",NA,NA
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
## Læringsutbyte
Kunnskapar
Studenten kjenner til hovudlinjer i korleis historieskriving og historiefaget har endra seg både internasjonalt og i Noreg. Studenten har kunnskap om ulike forståingar av historie og historieskriving, og dessutan også diskusjonar om ulike analysenivå i historiske og historiografiske tilnærmingar.
Ferdigheiter
Studenten kan plassere historiske arbeid i ein historisk og historiografisk kontekst, relatere seg til eit utval av forståingar av historie og historieskriving, og dessutan ha oversikt over historiske og historiografiske analysenivå.
Generell kompetanse
Studenten har kompetanse i korleis historiefaget har blitt forstått og praktisert. Studenten er i stand til å kontekstualisere og historisere både fortida og forsking om fortida, og til å vurdere spørsmål om analysenivå.
## Fulltid/deltid
## Studiepoeng, omfang
## Studienivå (studiesyklus)
## Undervisningssemester
## Undervisningsstad
4-timar skoleeksamen på inntil 1500 ord.
Eksamensoppgåva vil bli gitt på undervisningsspråket i emnet.
Eksamenssvaret kan leverast på norsk, svensk, dansk eller engelsk.
Instituttet utarbeider litteraturlister på om lag 800 sider.
Litteaturlista er tilgjengeleg frå 1. juli / 1. desember.",NA,NA
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
Studentane skal lære å formulere historiske problem og klargjere kva litteratur og kjelder som kan nyttast til å løyse problemet. Metodiske problem knytte til bruken av ymse kjeldetypar høyrer med til emnet.
I dette emnet lærer studenten korleis dei skal førebu ei forskingsoppgåve med særleg vekt på problemformulering, avgrensing og kjeldekunnskap.
Studentane skriv ei oppgåve. Oppgåva vil kunne innehalde avgrensing av tema, problemformulering og drøfting av kva litteratur og kjelder som vil vera relevante for testing av hypotesar som er avleidde av problemformuleringa, gi konkrete døme på slike kjelder, drøfte problem knytt til bruken av dei og gjerne også døme på analyse.
## Læringsutbyte
Studenten skal ved avslutta emne ha følgjande læringsutbyte definert i kunnskap, ferdigheiter og generell kompetanse:
Kunnskapar
Studenten har djupare innsikt i historisk metode knytt til bruken av ulike kjeldetypar innan eit historisk tema.
Ferdigheiter
- Studenten kan utvikle og formulere historiske problemstillingar innan eit avgrensa tema.
- Studenten er i stand til å klargjere og avgrense kva litteratur og kjelder som kan nyttast til å løyse problemet.
- Studenten kan analysere forskingslitteratur/kjelder sjølvstendig og trekkje eigne konklusjonar på grunnlag av dette formidla i skriftleg arbeid.
Generell kompetanse
- Studenten har grunnleggjande kompetanse i å kartlegge og vurdere kjeldemateriale for historisk forsking
- Studenten kan formulere eit sjølvstendig forskingsprosjekt innan ei avgrensa tidsramme.
- studenten har sjølvstendige evner til å analysere, syntetisere og dokumentere vitskaplege framstillingar.
## Fulltid/deltid
## Studiepoeng, omfang
## Studienivå (studiesyklus)
## Undervisningssemester
## Undervisningsstad
Ingen
Semesteroppgåve på 4000-6000 ord. Studentane får ei individuell tilbakemelding på oppgåva.
Oppgåva kan leverast på norsk, svensk, dansk eller engelsk.
Vår
Det er òg mogleg å ta eksamen tidleg i undervisingsfritt semester (haust).",NA,NA
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
## Læringsutbyte
Studenten skal ved avslutta emne ha følgjande læringsutbytte:
Kunnskap
Studenten
- har inngåande kunnskap om korleis tenking i kjemi har utvikla seg
- har avansert innsikt i ulike måtar å fremje elevaktiv læring på, deriblant kontroversielle samfunnssaker
Ferdigheiter
Studenten
- kan analysere kompetansemål i læreplanen og omsetje læreplanmål til undervisningsopplegg
- kan anvende sentrale taksonomiar og prinsipp for summativ og formativ vurdering tilpassa kompetansemål og elevgruppa
Generell kompetanse
Studenten
- kan drøfte sentrale utfordringar i kjemiundervisninga med kollegaer og bidra til fagdidaktisk utvikling
- kan analysere eigen og andre si undervisning og grunngi val av ulike metodar
## Fulltid/deltid
## Studiepoeng, omfang
## Studienivå (studiesyklus)
## Undervisningssemester
PEDA131, REALDI200, LANGPRAKSIS1.
Emnet skal normalt tas parallelt med LANGPRAKSIS2
Inntil seks obligatoriske oppgåver (skriftlege og munnlege) knytt til skulepraksis eller forelesingstema
Gyldig i fire semester; inneverande og tre påfølgjande
For å kunne ta eksamen i KJEMDID300 må normalt langpraksis i 8. semester være bestått.
I emnet nyttar ein følgjande vurderingsformer:
- Munnleg eksamen",NA,NA
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
## Læringsutbyte
Studenten skal ved avslutta emne ha følgjande læringsutbyte definert i kunnskapar, ferdigheiter og generell kompetanse:
Kunnskapar
Studenten
- har brei kunnskap om korleis tenking i kjemi har utvikla seg
- har avansert innsikt i ulike måtar å fremje elevaktiv læring på
Ferdigheiter
Studenten
- kan analysere kompetansemål i læreplanen og omsetje læreplanmål til undervisningsopplegg
- kan anvende sentrale taksonomiar og prinsipp for summativ og formativ vurdering tilpassa kompetansemål og elevgruppa
Generell kompetanse
Studenten
- kan drøfte sentrale utfordringar i kjemiundervisninga med kollegaer og bidra til fagdidaktisk utvikling
- kan analysere egen og andres undervisning og grunngi val av ulike metodar
## Studienivå (studiesyklus)
## Undervisningssemester
Haust og vår. Emnet går over to semester, 10 sp haust og 5 sp vår. Oppstart kun om hausten.
Emnet blir undervist siste gang høsten 2026.
## Undervisningsstad
Åtte obligatoriske oppgåver (skriftlege og munnlege) knytt til skulepraksis eller forelesingstema
(Gyldig i fire semester; inneverande og tre påfølgjande)
For å kunne ta eksamen i KJEMDID220 må normalt emnet praksis være bestått.",NA,NA
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
Emnet undervises siste gang høsten 2025.
Emnet tek for seg læring og undervisning i faget matematikk. Også kunnskapar om og refleksjon over forkunnskapar og kunnskapsutvikling hos elevane, og dessutan arbeids- og vurderingsformer knytt til læring i matematikk står sentralt. Kunnskap om på kva måte undervisning kan planleggast, tilpassast og gjennomførast vil også høre med. Også det spesielle forholdet mellom matematikk og andre samfunnsområde vil bli belyst. Kunnskap og refleksjonar over matematikken sitt særpreg og konsekvensar for mål, innhald og arbeidsmåtar i opplæringa blir tatt opp.
Døme på emne som kan bli tekne opp:
- matematisk kompetanse
- diagnostiske oppgåver
- arbeidsformer
- matematikkhistorie
- digitale verktøy
- matematikkvanskar
- problemløysing
- undervisningskunnskap
Emnet har fortrinnsvis fokus på ungdomstrinnet.
## Læringsutbyte
Kunnskaper
Kandidaten skal kunne
- gjere greie for teoriar som beskriv utvikling av matematiske omgrep og strukturen deira
- drøfte korleis ulike læringsteoriar kan gi grunnlag for ulike undervisningsformar og korleis læringssynet påvirker undervisningspraksisen
- gjere greie for eit utvida kompetanseomgrep for matematikk og kunne bruke dette til å analysere undervisninga
- drøfte kva kompetansar ein matematikklærar må stille med
Ferdigheiter
Kandidaten skal kunne
- bruke matematikkfagdidaktisk teori til å analysere undervisning, elevars tenking, undervisningsopplegg, læreplanar, læreverk og hjelpemiddel (som digitale verktøy)
- eksemplifisere og bruke varierte undervisningsformer i matematikk
- eksemplifisere og bruke ulike representasjonsformer av matematiske omgrep og veksle mellom fagspråket og det naturlege språket for å kommunisere matematikkinnhald i undervisninga
Generell kompetanse
Kandidaten skal kunne
- utvikla ein reflektert haldning til sin eiga rolle som lærar og korleis han kan vidareutvikle sine lærarkompetansar
- bruke didaktisk teori og eiga erfaring til å analysere matematikkfagets rolle i skulen og samfunnet på en sjølvstendig måte
## Undervisningssemester
## Undervisningsstad
- Obligatorisk oppmøte på 75 %
- To obligatoriske arbeidsoppgåver/aktivitetar (gyldig i tre semester; inneverande og to påfølgjande).
For å kunne ta eksamen i MATDID210 må normalt KOPRA103 være bestått.",NA,NA
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
Emnet fokuserer på sentrale sider av undervisning og læring av matematikk:
Del 1:
- Aspektar ved matematikkfaget: danning og nytte, demokratisk kompetanse, matematikk som skulefag og som vitskapsfag
- Planlegging og gjennomføring av matematikkundervisning
- Matematisk modellering
- Digitale verktøy (GeoGebra)
Del 2:
- Kommunikasjon i klasserommet og støtte til elevenes arbeid med matematikk
- Vurdering av matematikklæring
- Elever med ulike føresetnader
- Internasjonale undersøkningar av matematikkundervisning
- Representasjonar, bevis og argumentasjon i matematikkundervisninga
## Læringsutbyte
Studenten skal ved avslutta emne ha følgjande læringsutbyte definert i kunnskapar, ferdigheiter og generell kompetanse:
Kunnskapar
Studenten
- har kunnskap om karakteristiske trekk ved matematikk som skulefag og vitskapsfag og fagets plass i samfunnet
- har kunnskap om sentrale aspekt ved læringsfremmande matematikkundervisning
- har kunnskap om variasjon i elevers føresetnader for matematikklæring
- har kunnskap om kommunikasjon, matematiske representasjonar, bevis og argumentasjon i matematikkundervisninga
- har kunnskap om matematisk modellering i matematikkundervisninga
Ferdigheiter
Studenten
- kan på bakgrunn av teori og forsking planlegge og gjennomføre variert og tilpassa undervisning som understøtter elevane si matematikklæring
- kan leggje til rette for elevane si matematikklæring blant anna gjennom kommunikasjon i klasserommet og gjennom vurdering
- kan dokumentere og evaluere matematikkundervisning, matematikklæring og matematiske kompetansar
- kan gjennomføre faglege drøftingar av blant anna mål for, kvalitet av, utvikling av og utfordringar ved matematikkundervisninga
- kan planleggje undervisningsaktivtetar som vert støtta av digitale verktøy
Generell kompetanse
Studenten
- kan knytte matematikkdidaktisk teori saman med ulike former for undervisningspraksis
- kan gjennomføre kritiske refleksjonar over matematikklæraren si profesjonsutøving
## Undervisningssemester
Haust og vår. Emnet går over to semester, 10 sp haust og 5 sp vår. Oppstart kun om hausten.
Emnet blir undervist siste gang høsten 2026.
## Undervisningsstad
- Presentasjon av undervisningsopplegg og minst to samlingar med opplæring og praksis knytt til GeoGebra
- Refleksjonsnotat
- To obligatoriske veiledningssamtaler
(Gyldig i fire semester; inneverande og tre påfølgjande)
Del 1: Munnleg eksamen (haust)
Del 2: Prosjektoppgåve (vår)
Kvar del teller 50%. Begge deler må være bestått.",NA,NA
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
## Læringsutbyte
Studenten skal ved avslutta emne ha følgjande læringsutbyte:
Kunnskap
Studenten
- har inngåande kunnskap om eit matematikkdidaktisk forskningsområde
- har inngåande kunnskap om utvalde forskingsmetodar relevant for forskningsområdet
Ferdigheiter
Studenten
- kan identifisere og analysere forskingslitteratur knytt til ei matematikkdidaktisk problemstilling
- kan planlegge eit matematikkdidaktisk masterprosjekt
Generell kompetanse
Studenten
- har forståind av matematikkdidaktikk som forskingsfelt
- har forståing av etiske problemstillingar knytt til matematikkdidaktisk forsking
## Studiepoeng, omfang
## Studienivå (studiesyklus)
## Undervisningssemester
Studenten les ei liste med matematikkdidaktiske forskingsartiklar, og les også avtalt litteratur om forskingsmetodar. Litteraturliste vert avtalt med rettleiar og emneansvarleg.
Studenten er med på så mange seminar som det blir gjort avtale om med rettleiar og emneansvarleg. Rettleiar og emneansvarleg kan også avtale at stududenten skal presentere ein eller fleire artiklar.",NA,NA
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
Emnet undervises siste gang høsten 2025.
Emnet gjev innsikt i naturvitskapanes tenkemåtar og kjenneteikn og om samspelet mellom samfunn, teknologi og fag. Gjennom arbeidet med prosjektoppgåve og fagleg rettleiing vert studentane trent i å undersøke vitenskap involvert i aktuelle kontroverser og hvordan begreper og metoder fra metodelære og vitskapsteori kan brukes i kritisk vurdering av påstander.
## Undervisningssemester
100 studiepoeng i MN-emne, inkludert fagemne som er nødvendige for gjennomføring av prosjektoppgåva.
- Gjennomføring av eit prosjekt.
- Seminar (deltaking på 16 timar seminar, inkludert eigen presentasjon.)
Obligatorisk undervisningsaktivitet er gyldig i 3 semester, inkludert inneverande.
Skriftleg prosjektrapport.",NA,NA
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
## Læringsutbyte
Studenten skal ved avslutta emne ha følgjande læringsutbyte definert i kunnskapar, ferdigheiter og generell kompetanse:
Kunnskapar
Studenten
- kan skildre sentrale trekk ved kvantitative og kvalitative forskingsmetodar i realfagsdidaktikk: spørjeundersøkingar, ulike intervjutypar, dokumentanalyse, samt metastudiar, systematiske rewiew, observasjonsstudiar og kvasi-eksperiementelle studiar
- kan forklare grunnleggjande statististiske metodar i realfagsdidaktisk litteratur
- kan drøfte potensielle feilkilder og moglegheiter for feiltolking av forsking relevant for realfagdidatikk
Ferdigheiter
Studenten
- kan fokusert og systematisk utforske realfagdidaktisk forskingslitteratur, bruke relevante databasar og sette seg inn i sentrale forskingsresultat
- kan vurdere kritisk styrker og svakheiter ved realfagdidaktisk forskingslitteratur
- kan kritisk vurdere påstandar om læring og undervisning i realfag, og analysere bakgrunnen for påstandane
Generell kompetanse
Studenten
- kan bruke forskingslitteratur til å vidareutvikle si forståing for læring og undervisning
## Undervisningssemester
## Undervisningsstad
Undervisninga gis i form av:
- Seminar
- Lesing av forskingslitteraturen
- Førebuing til og aktiv deltaking på seminara
- Mappeeksamen med tre oppgåver: kritisk vurdering av to artiklar i realfagsdidaktikk, ein kvalitativ og ein kvantitativ.
- Drøfting av eit sjølvvalt emne knytta til utvikling av forskingsdesign med relevans for fagdidaktisk masteroppgåve.",NA,NA
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
Mål:
Emnet har som mål å gje studentar innsikt i forsking på korleis tilpasse undervisning i naturfaget til elever med ulike bakgrunnar og korleis forstå elevars val og bortval av videre naturfaglege studiar. Emnet har og som mål å sette studentane i stand til vurdere bruk av testar i naturfaget konstruktivt og kritisk.
Innhald:
Emnet tek opp fire hovudtema:
1. Naturfag og allmenndanning. Korleis gjere naturfaget relevant for elevane
2. Det fleirkulturelle naturfagklasserom. Utfordringar og moglegheiter gitt elevanes språklege og kulturelle bakgrunn
3. Elevanes interesser i naturfag. Elevars yrkesval og val og bortval av naturfag
4. Testkultur i skulen. Tydinga av testar både på nasjonalt nivå og på klassenivå og ønskte og uønskte effektar av testing.
## Læringsutbyte
Studenten skal ved avslutta emne ha følgjande læringsutbytte:
Kunnskap
Studenten skal kunne
- gjere greie for korleis undervisninga kan ta omsyn til elevanes motivasjon og interesse for naturfaget
- drøfte korleis ulike typar kontekster kan gjere naturfagleg kunnskap relevant for elevane
- beskrive og gi døme på ulike arbeidsmåtar som kan fremme læring i naturfag hos elevar med ulik språkleg og kulturell bakgrunn
- gjere reie for kjende, store nasjonale og internasjonale testar som gjennonføres regelmessig og argumenter for og mot verdien av desse
Ferdigheiter
Studenten skal kunne",NA,NA
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
Emnet undervises siste gang høsten 2025.
Emnet tek for seg kriterier for kvalitet i undervisninga og korleis dei kan brukast til å leggje til rette for læring i naturfaga. Emnet tek opp ulike undervisningsformar i naturfag og korleis dei påverkar elevane sine aktivitetar i klasserommet. Det vert lagt særleg vekt på korleis kombinasjonar av metodane støttar opp mot læring. Emnet tek vidare opp rammekår for undervisninga som til dømes læreplanar, lærebøkar og andre ressursar.
## Læringsutbyte
Studenten skal ved avslutta emne ha følgjande læringsutbyte definert i kunnskapar, ferdigheiter og generell kompetanse:
Kunnskapar
Studenten kan
- greie ut om kvalitetskriterier for ulike undervisningsformar og deira forankring i forskinga
- gjere rede for måtar å gi og få tilbakemeldingar på i ulike undervisningssituasjonar
- gi døme på korleis undervisnings- og arbeidsformar kan utformast etter kvalitetskriteria
Ferdigheitar
Studenten kan
- identifisere passande undervisningsformar for å oppnå ønska læringsresultat
- bruke kunnskapar om tilbakemeldingar for å vurdere undervisningskvalitet
- byggje aktivitetssekvensar som støttar bestemte læringsmål
Generell kompetanse
Studenten kan
- drøfte ei avgrensa fagdidaktisk problemstilling basert på eigne erfaringar og litteratur
- finne frem informasjon til utvalde naturfaglege emne og vurdere relevansen
- bruke forsking og egne erfaringar til å forbetre undervisningssekvensar i samspel med sine med-studentar
## Undervisningssemester
## Undervisningsstad
Tre obligatoriske oppgåver (skriftlege og munnlege) knytt til skulepraksis eller forelesingstema
(Gyldig i fire semester; inneverande og tre påfølgjande)
For å kunne ta eksamen i NATDID211 må normalt KOPRA103 være bestått.",NA,NA
"uib","uib",NA,"##  Emnebeskrivelse
## Mål og innhald
## Læringsutbyte
Studenten skal ved avslutta emne ha følgjande læringsutbyte definert i kunnskapar, ferdigheiter og generell kompetanse:
Kunnskapar
Studenten
- er kjent med naturfagfagdidaktikk som forskingsfelt og eit utval av fagdidaktisk forsking
- skal ha kunnskap om kva som kan påverke elevanes motivasjon og interesse for faget
- kan gjere greie for kva kjenneteikn naturfag har som skulefag og samanhengen mellom skulefaget og vitskapsfaget
- skal kjenne til ulike arbeidsmåtar som kan nyttast i naturfag, og korleis desse kan bidra til læring
Ferdigheiter
Studenten kan
- analysere læreplanar i naturfag og velje relevante arbeidsmåtar og vurderingsformar i høve til kompetansemåla i læreplanen
- leggje til rette for varierte arbeidsmåtar som bidrar til læring og at elevane får erfaring med eit breitt spekter av naturfaget
- utvikle skriftleg og munnleg kommunikasjon hos elevar som verkemiddel for læring og formidling av kompetanse
- nytte innsikt i naturvitskaplege tenke- og arbeidsmåtar til å legga til rette for opplæring i utforskande arbeidsmåtar og kritisk tenking.
Generell kompetanse
Studenten kan
- motivere elevar og skape interesse for naturfag
- kan nytte forskingsbasert kunnskap saman med eigne erfaringar frå praksis til å grunngje val av arbeidsmåtar i naturfag
- kan definere tydlege læringsmål for elevane , velje arbeidsmåtar som er veleigna for at elevane skal nå læringsmåla og i etterkant kunne evaluere i kva grad desse ble nådd
- samarbeide med andre om problemstillingar knytt til undervisning og læring
## Studiepoeng, omfang
## Studienivå (studiesyklus)
## Undervisningssemester
Haust og vår. Emnet går over to semester, 10 sp haust og 5 sp vår. Oppstart kun om hausten.
Emnet har eit avgrensa tal på plassar og inngår i undervisningsopptaket ved NT-fakultetet. Fristen for å melde seg til undervisning i emnet er onsdag i veke 33. Du får svar på om du har fått plass på emnet på Studentweb seinast måndag i veka etter fristen.",NA,NA
